1558807138.500026213 10 -nan -nan 2.42092e-322
1558807325.220500934 1.20882 3.21345 4.27552 2.42092e-322
1558807325.364896955 1.21218 3.2197 4.27552 2.42092e-322
1558807325.515441725 1.21758 3.2289 4.27552 2.42092e-322
1558807325.649252211 1.22634 3.24327 4.27552 2.42092e-322
1558807325.797852369 1.23811 3.26332 4.27552 2.42092e-322
1558807325.934913082 1.25031 3.28347 4.27552 2.42092e-322
1558807326.073310743 1.26335 3.30479 4.27552 1.63042e-322
1558807326.337083691 1.55789 3.09601 1.87124 2.42092e-322
1558807326.355655914 1.5677 3.11211 1.87124 1.63042e-322
1558807326.503190621 1.57903 3.13072 1.87124 2.42092e-322
1558807326.652185653 1.59241 3.15271 1.87124 1.63042e-322
1558807326.800518290 1.60674 3.17626 1.87124 2.42092e-322
1558807326.939363961 1.6205 3.19886 1.87124 1.63042e-322
1558807327.084334262 1.63472 3.22222 1.87124 2.42092e-322
1558807327.216004986 1.64929 3.24616 1.87124 1.8231e-321
1558807327.492922652 1.79045 3.44114 3.90343 1.63042e-322
1558807327.498400440 1.79442 3.44507 3.90343 2.42092e-322
1558807327.654371326 1.80018 3.4529 3.90343 1.63042e-322
1558807327.786097806 1.80686 3.46351 3.90343 1.8231e-321
1558807327.939755429 1.81432 3.47605 3.90343 2.42092e-322
1558807328.074641923 1.82271 3.49046 3.90343 1.63042e-322
1558807328.223827036 1.83185 3.50633 3.90343 7.16395e-322
1558807328.360282854 1.84163 3.5234 3.90343 5.58294e-322
1558807328.504873437 1.85194 3.54144 3.90343 3.21143e-322
1558807328.748493885 1.10278 1.97764 3.90343 1.8231e-321
1558807328.786544835 1.11091 2.00001 3.90343 1.8231e-321
1558807328.937860590 1.11979 2.0225 3.90343 2.42092e-322
1558807329.072238248 1.13 2.04666 3.90343 2.42092e-322
1558807329.214552727 1.1415 2.07234 3.90343 1.63042e-322
1558807329.365633138 1.15417 2.09934 3.90343 3.21143e-322
1558807329.501588089 1.16779 2.12739 3.90343 2.42092e-322
1558807329.644724072 1.18272 2.15769 3.90343 1.8231e-321
1558807329.873051983 2.31183 2.57907 3.90324 1.42785e-321
1558807329.932595620 2.31308 2.59878 3.90324 1.42785e-321
1558807330.072619871 2.3157 2.62108 3.90324 2.42092e-322
1558807330.214919325 2.31963 2.64162 3.90324 2.42092e-322
1558807330.357240237 2.32493 2.66263 3.90324 2.42092e-322
1558807330.499858957 2.33173 2.68423 3.90324 1.42785e-321
1558807330.642686804 2.34081 2.70911 3.90324 1.8231e-321
1558807330.924704805 2.766 3.20505 4.58066 4.00193e-322
1558807330.927290362 2.76973 3.21204 4.58066 1.63042e-322
1558807331.074148237 2.77525 3.22244 4.58066 1.8231e-321
1558807331.221819290 2.78023 3.2318 4.58066 1.63042e-322
1558807331.357242046 2.78721 3.24498 4.58066 1.8231e-321
1558807331.500988782 2.79557 3.26085 4.58066 1.63042e-322
1558807331.642459357 2.80567 3.28004 4.58066 1.8231e-321
1558807331.858481997 2.19044 2.73215 3.90324 2.42092e-322
1558807331.927772377 2.19593 2.74768 3.90324 2.42092e-322
1558807332.071829890 2.2033 2.76691 3.90324 1.8231e-321
1558807332.222416104 2.21171 2.78763 3.90324 1.8231e-321
1558807332.356867327 2.22139 2.81076 3.90324 2.42092e-322
1558807332.501572543 2.23344 2.83494 3.90324 2.42092e-322
1558807332.642137219 2.24829 2.86212 3.90324 1.63042e-322
1558807332.790492555 2.26237 2.88908 3.90324 2.42092e-322
1558807332.928828932 2.27601 2.91518 3.90324 2.42092e-322
1558807333.071106793 1.67204 1.53676 4.27552 1.63042e-322
1558807333.214031008 1.68201 1.55208 4.27552 2.42092e-322
1558807333.357050287 1.69319 1.5696 4.27552 1.8231e-321
1558807333.501636121 1.70547 1.58881 4.27552 2.42092e-322
1558807333.642913847 1.72001 1.61108 4.27552 2.42092e-322
1558807333.787624334 1.73498 1.63362 4.27552 1.8231e-321
1558807333.928806840 1.74984 1.65562 4.27552 2.42092e-322
1558807334.074458389 2.22163 3.06121 3.04885 1.63042e-322
1558807334.220466265 2.22784 3.07229 3.04885 1.8231e-321
1558807334.364012772 2.23498 3.08505 3.04885 2.42092e-322
1558807334.501307571 2.24342 3.10011 3.04885 2.42092e-322
1558807334.645626095 2.25422 3.11939 3.04885 1.8231e-321
1558807334.786191111 2.26683 3.14193 3.04885 2.42092e-322
1558807334.930648337 2.27955 3.16463 3.04885 2.42092e-322
1558807335.072221819 2.29282 3.18834 3.04885 1.63042e-322
1558807335.265300805 2.71022 3.68579 3.92215 1.63042e-322
1558807335.364713823 2.71641 3.69294 3.92215 2.42092e-322
1558807335.499575380 2.72433 3.7028 3.92215 1.8231e-321
1558807335.653689235 2.73446 3.71586 3.92215 2.42092e-322
1558807335.801646770 2.74598 3.7319 3.92215 1.63042e-322
1558807335.936146399 2.7578 3.74864 3.92215 2.42092e-322
1558807336.082216173 2.77064 3.76719 3.92215 2.42092e-322
1558807336.331396977 1.48138 1.76684 3.51226 2.42092e-322
1558807336.355957744 1.48006 1.76267 3.51226 1.8231e-321
1558807336.500456156 1.4808 1.76214 3.51226 1.8231e-321
1558807336.648513071 1.48437 1.762 3.51226 1.8231e-321
1558807336.802927821 1.4919 1.76258 3.51226 2.42092e-322
1558807336.929504405 1.50031 1.76612 3.51226 1.8231e-321
1558807337.086139066 1.51015 1.77207 3.51226 1.63042e-322
1558807337.300117041 2.2025 3.01789 3.51226 1.8231e-321
1558807337.356287536 2.20522 3.01867 3.51226 1.8231e-321
1558807337.501828924 2.20942 3.02234 3.51226 1.63042e-322
1558807337.642778230 2.21589 3.03004 3.51226 1.8231e-321
1558807337.787787746 2.22259 3.0392 3.51226 1.8231e-321
1558807337.936153245 2.23171 3.05325 3.51226 1.8231e-321
1558807338.088183078 2.24495 3.0752 3.51226 2.42092e-322
1558807338.219827429 2.25848 3.0981 3.51226 1.63042e-322
1558807338.502339317 1.99703 2.86565 3.91774 2.42092e-322
1558807338.504962811 2.00365 2.87941 3.91774 1.63042e-322
1558807338.643641650 2.01147 2.89576 3.91774 2.42092e-322
1558807338.787664420 2.01913 2.91265 3.91774 2.42092e-322
1558807338.930869161 2.0249 2.9299 3.91774 1.8231e-321
1558807339.071880614 2.03101 2.94849 3.91774 1.63042e-322
1558807339.214524528 2.03777 2.96458 3.91774 1.8231e-321
1558807339.357862148 2.04528 2.97948 3.91774 2.42092e-322
1558807339.500209174 2.0533 2.99538 3.91774 2.42092e-322
1558807339.677986949 2.01645 2.59742 4.59355 2.42092e-322
1558807339.787321970 2.0245 2.60679 4.59355 1.63042e-322
1558807339.928697683 2.03238 2.61669 4.59355 1.8231e-321
1558807340.076690303 2.0407 2.62753 4.59355 1.8231e-321
1558807340.213868801 2.04952 2.63945 4.59355 1.9771e-319
1558807340.364900932 2.05953 2.65386 4.59355 1.63042e-322
1558807340.509791499 2.07139 2.67205 4.59355 2.42092e-322
1558807340.720140583 1.78301 2.30365 3.51226 1.26975e-321
1558807340.798968255 1.78861 2.31636 3.51226 2.42092e-322
1558807340.931507318 1.79427 2.32885 3.51226 1.63042e-322
1558807341.074832902 1.80091 2.3425 3.51226 2.42092e-322
1558807341.217263315 1.80943 2.35734 3.51226 1.35226e-320
1558807341.363989211 1.81959 2.37319 3.51226 2.42092e-322
1558807341.506383227 1.83048 2.3899 3.51226 1.8231e-321
1558807341.706323803 1.74477 3.07715 3.05843 1.8231e-321
1558807341.785384656 1.75397 3.09804 3.05843 1.8231e-321
1558807341.934563877 1.7613 3.11561 3.05843 2.42092e-322
1558807342.080509679 1.76733 3.13081 3.05843 2.42092e-322
1558807342.217569307 1.77214 3.14381 3.05843 1.8231e-321
1558807342.363655562 1.77771 3.15812 3.05843 1.66846e-320
1558807342.504016515 1.78394 3.17359 3.05843 2.42092e-322
1558807342.651307483 1.79126 3.19143 3.05843 1.63042e-322
1558807342.937737875 2.38318 3.3401 4.28341 1.8231e-321
1558807342.941336499 2.3912 3.35443 4.28341 2.42092e-322
1558807343.083445255 2.40031 3.37069 4.28341 1.8231e-321
1558807343.215149487 2.41025 3.38844 4.28341 2.42092e-322
1558807343.360961192 2.42076 3.40721 4.28341 1.8231e-321
1558807343.507237433 2.43169 3.42673 4.28341 2.42092e-322
1558807343.654889516 2.44387 3.44849 4.28341 1.63042e-322
1558807343.898800392 2.34475 3.12061 4.88181 1.8231e-321
1558807343.927544747 2.34125 3.1238 4.88181 2.42092e-322
1558807344.074050871 2.33853 3.12568 4.88181 1.63042e-322
1558807344.213483848 2.33787 3.1286 4.88181 2.42092e-322
1558807344.362017473 2.33875 3.13431 4.88181 1.63042e-322
1558807344.506873480 2.34072 3.142 4.88181 2.42092e-322
1558807344.648780230 2.34392 3.15177 4.88181 1.63042e-322
1558807344.798739355 2.34825 3.16459 4.88181 2.42092e-322
1558807344.934230798 2.35276 3.17676 4.88181 2.42092e-322
1558807345.117491247 1.62347 2.87018 2.51414 1.8231e-321
1558807345.214662653 1.62652 2.87592 2.51414 1.63042e-322
1558807345.363361129 1.63043 2.88302 2.51414 2.42092e-322
1558807345.509175609 1.63491 2.89111 2.51414 2.42092e-322
1558807345.649099237 1.63979 2.89993 2.51414 1.8231e-321
1558807345.796594400 1.64598 2.91118 2.51414 2.42092e-322
1558807345.934075393 1.65164 2.92155 2.51414 1.63042e-322
1558807346.128348649 1.4249 2.57435 2.51958 2.42092e-322
1558807346.219814906 1.42366 2.57188 2.51958 2.42092e-322
1558807346.364143304 1.42256 2.56967 2.51958 1.63042e-322
1558807346.512885732 1.42248 2.56951 2.51958 2.42092e-322
1558807346.645965625 1.42118 2.57215 2.51958 2.42092e-322
1558807346.792886220 1.41953 2.57302 2.51958 2.42092e-322
1558807346.931128086 1.41987 2.57526 2.51958 2.42092e-322
1558807347.113150281 1.52658 1.86307 2.51958 2.42092e-322
1558807347.214053197 1.5312 1.87193 2.51958 1.8231e-321
1558807347.356865585 1.53786 1.88469 2.51958 2.42092e-322
1558807347.499928275 1.54613 1.90055 2.51958 2.42092e-322
1558807347.643502669 1.55545 1.91841 2.51958 1.63042e-322
1558807347.793330513 1.56331 1.93347 2.51958 2.42092e-322
1558807347.928141636 1.57177 1.94968 2.51958 1.8231e-321
1558807348.070329973 1.31564 2.0891 1.1595 1.8231e-321
1558807348.214225918 1.31356 2.08687 1.1595 2.42092e-322
1558807348.357040598 1.31223 2.08604 1.1595 1.8231e-321
1558807348.499875748 1.31191 2.08663 1.1595 2.42092e-322
1558807348.642109252 1.31321 2.08811 1.1595 1.63042e-322
1558807348.788342974 1.31163 2.08463 1.1595 1.8231e-321
1558807348.929738992 1.3124 2.08321 1.1595 1.8231e-321
1558807349.072138951 1.3147 2.0842 1.1595 1.8231e-321
1558807349.267020438 1.0291 1.37716 3.05389 2.42092e-322
1558807349.356061143 1.0342 1.38816 3.05389 2.42092e-322
1558807349.500325687 1.04041 1.4024 3.05389 1.8231e-321
1558807349.650026792 1.04772 1.42025 3.05389 1.8231e-321
1558807349.785505267 1.05743 1.44279 3.05389 1.8231e-321
1558807349.928460838 1.06735 1.46625 3.05389 2.42092e-322
1558807350.072440123 1.07827 1.49194 3.05389 2.42092e-322
1558807350.257560069 1.31408 1.95024 2.51958 2.42092e-322
1558807350.364399250 1.32086 1.95426 2.51958 1.8231e-321
1558807350.499667639 1.32804 1.95892 2.51958 1.8231e-321
1558807350.652176738 1.33441 1.96403 2.51958 1.63042e-322
1558807350.801549472 1.33395 1.97011 2.51958 1.63042e-322
1558807350.934748622 1.33194 1.97671 2.51958 1.63042e-322
1558807351.080672897 1.33063 1.97845 2.51958 1.8231e-321
1558807351.268013426 0.733589 1.64786 3.08039 1.63042e-322
1558807351.357069809 0.737478 1.65098 3.08039 1.8231e-321
1558807351.509033985 0.744256 1.65788 3.08039 2.42092e-322
1558807351.643549888 0.753918 1.6685 3.08039 1.63042e-322
1558807351.788602059 0.766548 1.68556 3.08039 2.42092e-322
1558807351.929211238 0.779511 1.70224 3.08039 1.63042e-322
1558807352.080896523 0.793591 1.72031 3.08039 1.8231e-321
1558807352.213961239 0.808525 1.73935 3.08039 2.42092e-322
1558807352.484466092 1.2094 2.7261 2.54811 2.42092e-322
1558807352.499187870 1.21293 2.73504 2.54811 2.42092e-322
1558807352.653576589 1.21765 2.74556 2.54811 1.63042e-322
1558807352.797007816 1.22391 2.7592 2.54811 1.8231e-321
1558807352.935306671 1.23028 2.76545 2.54811 1.8231e-321
1558807353.081464594 1.23339 2.77197 2.54811 2.42092e-322
1558807353.220373736 1.23753 2.77984 2.54811 1.63042e-322
1558807353.360216788 1.24268 2.7888 2.54811 2.42092e-322
1558807353.510938502 1.24879 2.799 2.54811 2.42092e-322
1558807353.712458530 1.01183 1.34263 2.51958 1.8231e-321
1558807353.784820325 1.023 1.37513 2.51958 1.3488e-321
1558807353.928687154 1.03419 1.40598 2.51958 1.8231e-321
1558807354.071763774 1.04629 1.43788 2.51958 2.42092e-322
1558807354.213895402 1.0592 1.47061 2.51958 2.42092e-322
1558807354.365013161 1.07225 1.50279 2.51958 1.8231e-321
1558807354.500651888 1.08483 1.53336 2.51958 2.42092e-322
1558807354.649091727 1.0985 1.56601 2.51958 2.42092e-322
1558807354.925147852 0.721491 1.50589 1.90739 2.42092e-322
1558807354.927762072 0.726668 1.52143 1.90739 1.63042e-322
1558807355.083959391 0.733397 1.53947 1.90739 3.21143e-322
1558807355.222500380 0.740703 1.55801 1.90739 2.42092e-322
1558807355.363356895 0.748701 1.57713 1.90739 1.63042e-322
1558807355.510079284 0.75747 1.59692 1.90739 1.8231e-321
1558807355.648522693 0.766244 1.61623 1.90739 4.99649e-320
1558807355.798195177 0.776214 1.63683 1.90739 1.8231e-321
1558807355.934151945 0.785147 1.65496 1.90739 1.8231e-321
1558807356.142136731 1.34591 2.65224 3.06347 1.8231e-321
1558807356.220711084 1.34863 2.66253 3.06347 2.42092e-322
1558807356.361298683 1.35222 2.67472 3.06347 2.42092e-322
1558807356.507362258 1.35671 2.68885 3.06347 2.42092e-322
1558807356.647717286 1.36207 2.70535 3.06347 2.42092e-322
1558807356.798726054 1.369 2.72422 3.06347 1.8231e-321
1558807356.933785757 1.37579 2.74264 3.06347 1.8231e-321
1558807357.116785728 1.22085 2.08612 3.51697 1.8231e-321
1558807357.218486714 1.22842 2.10083 3.51697 2.42092e-322
1558807357.361906377 1.23655 2.11658 3.51697 1.8231e-321
1558807357.509025357 1.24515 2.13323 3.51697 2.42092e-322
1558807357.648801773 1.2547 2.1517 3.51697 2.42092e-322
1558807357.802694993 1.26271 2.16718 3.51697 2.42092e-322
1558807357.931764120 1.26937 2.18007 3.51697 1.8231e-321
1558807358.082650130 1.27649 2.19382 3.51697 2.42092e-322
1558807358.284911860 1.30005 2.32465 3.05389 1.8231e-321
1558807358.357796998 1.30809 2.34073 3.05389 1.35226e-320
1558807358.499013596 1.3179 2.36035 3.05389 1.35226e-320
1558807358.642762276 1.32959 2.38373 3.05389 3.21143e-322
1558807358.786274808 1.34209 2.40873 3.05389 1.35226e-320
1558807358.935812460 1.35422 2.433 3.05389 1.8231e-321
1558807359.074150087 1.36669 2.45793 3.05389 2.42092e-322
1558807359.215094744 1.37943 2.48341 3.05389 1.8231e-321
1558807359.457255996 1.58037 1.39033 3.51697 1.63042e-322
1558807359.498333499 1.58823 1.40741 3.51697 2.42092e-322
1558807359.643163702 1.59788 1.42767 3.51697 2.42092e-322
1558807359.791884232 1.60894 1.45002 3.51697 2.42092e-322
1558807359.935116524 1.61969 1.47174 3.51697 1.63042e-322
1558807360.074684416 1.63098 1.4944 3.51697 1.63042e-322
1558807360.214324246 1.64265 1.51781 3.51697 1.8231e-321
1558807360.494021688 1.1492 1.87087 3.05389 2.42092e-322
1558807360.498040816 1.15347 1.88347 3.05389 1.8231e-321
1558807360.643960650 1.15744 1.89601 3.05389 2.42092e-322
1558807360.784911085 1.15997 1.90786 3.05389 1.8231e-321
1558807360.929389209 1.16528 1.92483 3.05389 1.63042e-322
1558807361.073338807 1.17162 1.94355 3.05389 1.63042e-322
1558807361.213353719 1.17889 1.96371 3.05389 1.8231e-321
1558807361.364827233 1.18706 1.98518 3.05389 1.8231e-321
1558807361.499433721 1.1961 2.00777 3.05389 2.42092e-322
1558807361.677758968 1.75865 3.03753 3.51697 1.8231e-321
1558807361.798099486 1.76566 3.04905 3.51697 2.42092e-322
1558807361.936257636 1.77363 3.05835 3.51697 1.63042e-322
1558807362.078128527 1.78283 3.06931 3.51697 1.8231e-321
1558807362.216007698 1.79299 3.08174 3.51697 2.42092e-322
1558807362.357740311 1.80411 3.09556 3.51697 2.42092e-322
1558807362.509406561 1.81596 3.11044 3.51697 2.42092e-322
1558807362.641152058 1.82947 3.12783 3.51697 1.63042e-322
1558807362.862442363 1.43715 2.50146 3.05389 1.8231e-321
1558807362.927534272 1.43712 2.50141 3.05389 2.42092e-322
1558807363.072848615 1.43895 2.50491 3.05389 1.8231e-321
1558807363.214466203 1.44226 2.51123 3.05389 1.63042e-322
1558807363.357384435 1.44675 2.5198 3.05389 1.63042e-322
1558807363.499152620 1.45222 2.53024 3.05389 2.42092e-322
1558807363.643294530 1.45883 2.54286 3.05389 2.42092e-322
1558807363.785930318 1.46678 2.55804 3.05389 1.8231e-321
1558807363.928307281 1.47474 2.57323 3.05389 2.42092e-322
1558807364.076350970 1.39536 2.32862 2.51958 1.63042e-322
1558807364.214050024 1.39733 2.33222 2.51958 1.8231e-321
1558807364.361571126 1.40227 2.34128 2.51958 2.42092e-322
1558807364.499378912 1.40939 2.35434 2.51958 1.8231e-321
1558807364.655392596 1.41873 2.37147 2.51958 2.42092e-322
1558807364.787489298 1.42895 2.39019 2.51958 1.8231e-321
1558807364.927890102 1.4396 2.40973 2.51958 1.8231e-321
1558807365.085811573 1.45099 2.43062 2.51958 2.42092e-322
1558807365.294326444 0.929048 2.77973 3.05389 1.8231e-321
1558807365.356040290 0.934637 2.78633 3.05389 2.42092e-322
1558807365.500391422 0.941862 2.79514 3.05389 2.42092e-322
1558807365.649993948 0.950706 2.80662 3.05389 2.42092e-322
1558807365.787733666 0.962101 2.82192 3.05389 2.42092e-322
1558807365.928134000 0.975252 2.84149 3.05389 1.63042e-322
1558807366.073094438 0.989296 2.86274 3.05389 2.42092e-322
1558807366.275086605 1.89742 1.78241 3.51044 1.8231e-321
1558807366.356707260 1.90035 1.79165 3.51044 1.63042e-322
1558807366.498456011 1.9045 1.80365 3.51044 1.3488e-321
1558807366.642358474 1.90974 1.8185 3.51044 1.63042e-322
1558807366.785147847 1.91647 1.83643 3.51044 1.63042e-322
1558807366.927703747 1.92318 1.85428 3.51044 1.63042e-322
1558807367.071600336 1.93046 1.87344 3.51044 1.9771e-319
1558807367.213312048 1.93826 1.89377 3.51044 1.63042e-322
1558807367.457884831 0.897276 1.88457 3.05389 1.9771e-319
1558807367.499251260 0.903141 1.89326 3.05389 1.8231e-321
1558807367.642273227 0.911011 1.90554 3.05389 2.42092e-322
1558807367.789679228 0.920163 1.91992 3.05389 1.8231e-321
1558807367.928908264 0.929871 1.93318 3.05389 1.8231e-321
1558807368.076620295 0.940548 1.94755 3.05389 1.63042e-322
1558807368.214066560 0.953009 1.9655 3.05389 2.42092e-322
1558807368.356882273 0.96716 1.98689 3.05389 2.42092e-322
1558807368.499718809 0.981892 2.00942 3.05389 1.63042e-322
1558807368.654884890 0.768086 1.26354 3.05389 1.8231e-321
1558807368.789851445 0.770833 1.26903 3.05389 1.63042e-322
1558807368.934239189 0.774541 1.27645 3.05389 1.8231e-321
1558807369.071393256 0.779116 1.2856 3.05389 1.8231e-321
1558807369.219321686 0.784492 1.29635 3.05389 1.8231e-321
1558807369.356757235 0.790623 1.30861 3.05389 2.42092e-322
1558807369.499587507 0.79745 1.32227 3.05389 1.63042e-322
1558807369.641849379 0.805957 1.33928 3.05389 2.42092e-322
1558807369.869624779 1.36961 2.3874 3.92215 1.8231e-321
1558807369.928474428 1.37342 2.39366 3.92215 2.42092e-322
1558807370.072533086 1.37757 2.40086 3.92215 2.42092e-322
1558807370.213722430 1.3829 2.40923 3.92215 1.8231e-321
1558807370.356959247 1.3894 2.41893 3.92215 2.42092e-322
1558807370.505648447 1.39815 2.4322 3.92215 2.42092e-322
1558807370.642496119 1.40809 2.44733 3.92215 2.42092e-322
1558807370.875517559 2.02229 3.72058 2.51958 2.42092e-322
1558807370.934596395 2.02362 3.7227 2.51958 1.8231e-321
1558807371.074298549 2.02588 3.72632 2.51958 2.42092e-322
1558807371.221614089 2.02981 3.73261 2.51958 2.42092e-322
1558807371.363319065 2.03534 3.74145 2.51958 1.8231e-321
1558807371.507731978 2.0417 3.75163 2.51958 1.63042e-322
1558807371.648984904 2.04912 3.7635 2.51958 2.42092e-322
1558807371.916701329 1.17692 2.07839 3.51697 1.8231e-321
1558807371.927965362 1.1827 2.08995 3.51697 1.8231e-321
1558807372.072757929 1.18892 2.10239 3.51697 2.42092e-322
1558807372.220742384 1.19556 2.11567 3.51697 1.8231e-321
1558807372.357179063 1.20272 2.13 3.51697 2.42092e-322
1558807372.499965876 1.21062 2.1458 3.51697 1.8231e-321
1558807372.642981120 1.22057 2.16569 3.51697 2.42092e-322
1558807372.787553634 1.22999 2.18454 3.51697 1.8231e-321
1558807372.929197855 1.2399 2.20435 3.51697 2.42092e-322
1558807373.070679290 1.54126 3.04961 3.51697 2.42092e-322
1558807373.213126452 1.54468 3.05522 3.51697 1.8231e-321
1558807373.357641350 1.55253 3.06813 3.51697 2.42092e-322
1558807373.499625171 1.5614 3.08269 3.51697 1.8231e-321
1558807373.649293707 1.57397 3.10335 3.51697 1.8231e-321
1558807373.788797684 1.58829 3.12687 3.51697 2.42092e-322
1558807373.935361856 1.60189 3.14921 3.51697 2.42092e-322
1558807374.084500442 1.61566 3.17184 3.51697 1.8231e-321
1558807374.322776105 1.57071 2.35662 4.59747 1.8231e-321
1558807374.356942376 1.57395 2.36633 4.59747 1.8231e-321
1558807374.499440526 1.57881 2.37851 4.59747 1.8231e-321
1558807374.645881686 1.58604 2.3946 4.59747 1.63042e-322
1558807374.790265658 1.59451 2.41227 4.59747 1.63042e-322
1558807374.934754080 1.60299 2.42865 4.59747 1.8231e-321
1558807375.075083959 1.6121 2.4461 4.59747 1.8231e-321
1558807375.213856445 1.62185 2.46477 4.59747 2.42092e-322
1558807375.452296598 0.89676 1.53915 1.89621 1.8231e-321
1558807375.499088050 0.900167 1.54562 1.89621 2.42092e-322
1558807375.642523870 0.904894 1.55471 1.89621 1.8231e-321
1558807375.784767538 0.910613 1.56572 1.89621 2.42092e-322
1558807375.930683098 0.916445 1.577 1.89621 2.42092e-322
1558807376.072397919 0.922709 1.58912 1.89621 2.42092e-322
1558807376.213500277 0.929296 1.60188 1.89621 2.42092e-322
1558807376.464679644 0.874352 1.41972 1.89621 2.42092e-322
1558807376.498941791 0.87962 1.42878 1.89621 2.42092e-322
1558807376.644506822 0.886051 1.44017 1.89621 1.8231e-321
1558807376.789204107 0.893022 1.45269 1.89621 1.8231e-321
1558807376.929443869 0.900592 1.46647 1.89621 2.42092e-322
1558807377.071854924 0.909115 1.4821 1.89621 2.42092e-322
1558807377.220700461 0.918494 1.49937 1.89621 2.42092e-322
1558807377.356829373 0.928555 1.51795 1.89621 4.00193e-322
1558807377.500067687 0.939142 1.53753 1.89621 1.8231e-321
1558807377.648788641 1.5203 2.55767 4.27968 2.42092e-322
1558807377.785982757 1.52829 2.57232 4.27968 2.42092e-322
1558807377.930024495 1.53677 2.58787 4.27968 2.42092e-322
1558807378.077083700 1.54657 2.60584 4.27968 2.42092e-322
1558807378.214138052 1.55791 2.62662 4.27968 1.8231e-321
1558807378.357021958 1.57012 2.64901 4.27968 2.42092e-322
1558807378.500963227 1.58275 2.67216 4.27968 2.42092e-322
1558807378.674828511 1.66018 3.02995 1.19618 2.42092e-322
1558807378.792567286 1.66157 3.02968 1.19618 1.63042e-322
1558807378.929922448 1.66439 3.03207 1.19618 2.42092e-322
1558807379.072162746 1.66899 3.03788 1.19618 1.63042e-322
1558807379.213711792 1.67271 3.04626 1.19618 2.42092e-322
1558807379.363695537 1.67718 3.05628 1.19618 2.42092e-322
1558807379.500024941 1.6823 3.06747 1.19618 1.8231e-321
1558807379.651125417 1.68846 3.08003 1.19618 1.63042e-322
1558807379.939057062 2.49609 4.34461 4.88888 1.63042e-322
1558807379.941747390 2.50152 4.35309 4.88888 1.63042e-322
1558807380.074685702 2.508 4.36321 4.88888 2.42092e-322
1558807380.214261576 2.51489 4.37398 4.88888 1.63042e-322
1558807380.357175794 2.52254 4.38593 4.88888 2.42092e-322
1558807380.500206848 2.53109 4.3993 4.88888 2.42092e-322
1558807380.649456594 2.54114 4.415 4.88888 2.42092e-322
1558807380.792717599 2.55203 4.43201 4.88888 1.8231e-321
1558807380.935494752 2.56253 4.44841 4.88888 1.63042e-322
1558807381.127471756 1.61159 2.89047 4.60492 1.8231e-321
1558807381.219979053 1.61826 2.90684 4.60492 1.63042e-322
1558807381.362691032 1.62549 2.92395 4.60492 2.42092e-322
1558807381.507461176 1.63319 2.94169 4.60492 2.42092e-322
1558807381.649183040 1.64233 2.96236 4.60492 1.8231e-321
1558807381.797350146 1.65097 2.98146 4.60492 2.42092e-322
1558807381.934896294 1.65975 3.00071 4.60492 2.42092e-322
1558807382.078346482 1.6688 3.02031 4.60492 1.63042e-322
1558807382.336823686 2.02113 2.97203 1.89621 1.8231e-321
1558807382.355976903 2.02599 2.98487 1.89621 1.63042e-322
1558807382.500755630 2.03174 2.99897 1.89621 1.63042e-322
1558807382.651840417 2.03868 3.01496 1.89621 2.42092e-322
1558807382.800428919 2.04605 3.0318 1.89621 2.42092e-322
1558807382.934207535 2.05084 3.0431 1.89621 2.42092e-322
1558807383.081370850 2.05598 3.05491 1.89621 2.42092e-322
1558807383.219230829 2.06139 3.06709 1.89621 2.42092e-322
1558807383.521307073 1.55868 1.34312 3.92215 2.42092e-322
1558807383.523875813 1.56684 1.362 3.92215 1.35226e-320
1558807383.645020848 1.57688 1.38423 3.92215 2.42092e-322
1558807383.788479282 1.58821 1.40856 3.92215 1.8231e-321
1558807383.929049829 1.59955 1.43225 3.92215 2.42092e-322
1558807384.081633286 1.61148 1.45676 3.92215 2.42092e-322
1558807384.217976953 1.62389 1.48189 3.92215 1.8231e-321
1558807384.476752748 1.33562 2.21911 2.51958 2.42092e-322
1558807384.498412080 1.34301 2.23265 2.51958 2.42092e-322
1558807384.653751769 1.35097 2.24723 2.51958 2.42092e-322
1558807384.788970232 1.35956 2.26299 2.51958 2.42092e-322
1558807384.928169132 1.36824 2.2789 2.51958 2.42092e-322
1558807385.072286784 1.37738 2.29565 2.51958 2.42092e-322
1558807385.213103531 1.38698 2.31326 2.51958 2.42092e-322
1558807385.367877594 1.39696 2.33154 2.51958 2.42092e-322
1558807385.501598123 1.40724 2.35039 2.51958 1.8231e-321
1558807385.651280289 1.21847 0.878002 1.89621 1.8231e-321
1558807385.789867271 1.23105 0.903074 1.89621 1.8231e-321
1558807385.929261687 1.24283 0.926542 1.89621 2.42092e-322
1558807386.075647905 1.25492 0.950684 1.89621 2.42092e-322
1558807386.213762412 1.26734 0.975361 1.89621 2.42092e-322
1558807386.365521661 1.27998 1.00064 1.89621 1.8231e-321
1558807386.500201795 1.29285 1.02649 1.89621 2.42092e-322
1558807386.644655070 1.30707 1.05502 1.89621 2.42092e-322
1558807386.855203533 0.805396 1.82985 2.51958 1.63042e-322
1558807386.927781672 0.814339 1.84438 2.51958 1.8231e-321
1558807387.071792738 0.824187 1.86002 2.51958 1.8231e-321
1558807387.213785235 0.834867 1.87639 2.51958 2.42092e-322
1558807387.357278405 0.846318 1.8933 2.51958 1.8231e-321
1558807387.499654791 0.858421 1.91067 2.51958 1.8231e-321
